,0
4717,0.6579999999999999
4718,0.604
4719,0.0
4720,0.31599999999999995
4721,0.136
4722,0.6759999999999999
4723,0.5680000000000001
4724,0.712
4725,0.0
4726,0.5680000000000001
4727,0.0
4728,0.82
4729,0.478
4730,0.0
4731,0.694
4732,0.0
4733,0.82
4734,0.0
4735,0.6579999999999999
4736,0.0
4737,0.0
4738,0.31599999999999995
4739,0.0
4740,0.478
4741,0.5680000000000001
4742,0.838
4743,0.0
4744,0.0
4745,0.0
4746,0.4059999999999999
4747,0.0
4748,0.45999999999999996
4749,0.802
4750,0.33399999999999996
4751,0.0
4752,0.0
4753,0.0
4754,0.604
4755,0.0
4756,0.42399999999999993
4757,0.0
4758,0.4959999999999999
4759,0.0
4760,0.55
4761,0.622
4762,0.0
4763,0.856
4764,0.0
4765,0.838
4766,0.532
4767,0.604
4768,0.82
4769,0.118
4770,0.0
4771,0.586
4772,0.0
4773,0.802
4774,0.712
4775,0.0
4776,0.0
4777,0.0
4778,0.748
4779,0.0
4780,0.0
4781,0.45999999999999996
4782,0.856
4783,0.802
4784,0.0
4785,0.0
4786,0.0
4787,0.604
4788,0.0
4789,0.6399999999999999
4790,0.18999999999999995
4791,0.0
4792,0.802
4793,0.712
4794,0.0
4795,0.352
4796,0.856
4797,0.352
4798,0.604
4799,0.0
4800,0.0
4801,0.42399999999999993
4802,0.29799999999999993
4803,0.712
4804,0.0
4805,0.73
4806,0.0
4807,0.0
4808,0.6759999999999999
4809,0.45999999999999996
4810,0.586
4811,0.37
4812,0.856
4813,0.0
4814,0.55
4815,0.838
4816,0.0
4817,0.856
4818,0.0
4819,0.0
4820,0.09999999999999998
4821,0.0
4822,0.17199999999999993
4823,0.802
4824,0.0
4825,0.0
4826,0.838
4827,0.856
4828,0.262
4829,0.0
4830,0.0
4831,0.802
4832,0.532
4833,0.82
4834,0.262
4835,0.45999999999999996
4836,0.0
4837,0.748
4838,0.82
4839,0.874
4840,0.694
4841,0.0
4842,0.766
4843,0.0
4844,0.712
4845,0.838
4846,0.712
4847,0.0
4848,0.748
4849,0.0
4850,0.262
4851,0.244
4852,0.0
4853,0.838
4854,0.0
4855,0.622
4856,0.0
4857,0.82
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.802
4863,0.2799999999999999
4864,0.2799999999999999
4865,0.0
4866,0.784
4867,0.0
4868,0.712
4869,0.0
4870,0.0
4871,0.838
4872,0.0
4873,0.352
4874,0.0
4875,0.622
4876,0.0
4877,0.42399999999999993
4878,0.604
4879,0.478
4880,0.37
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.802
4886,0.0
4887,0.0
4888,0.2799999999999999
4889,0.0
4890,0.712
4891,0.44199999999999995
4892,0.0
4893,0.856
4894,0.0
4895,0.0
4896,0.73
4897,0.856
4898,0.244
4899,0.6399999999999999
4900,0.15400000000000003
4901,0.766
4902,0.622
4903,0.17199999999999993
4904,0.748
4905,0.0
4906,0.0
4907,0.244
4908,0.55
4909,0.694
4910,0.874
4911,0.802
4912,0.2799999999999999
4913,0.0
4914,0.0
4915,0.0
4916,0.73
4917,0.4059999999999999
4918,0.0
4919,0.748
4920,0.0
4921,0.0
4922,0.0
4923,0.856
4924,0.856
4925,0.3879999999999999
4926,0.0
4927,0.118
4928,0.0
4929,0.15400000000000003
4930,0.0
4931,0.802
4932,0.6579999999999999
4933,0.29799999999999993
4934,0.766
4935,0.0
4936,0.856
4937,0.0
4938,0.0
4939,0.6399999999999999
4940,0.0
4941,0.352
4942,0.586
4943,0.784
4944,0.478
4945,0.0
4946,0.802
4947,0.0
4948,0.37
4949,0.694
4950,0.31599999999999995
4951,0.802
4952,0.17199999999999993
4953,0.802
4954,0.532
4955,0.0
4956,0.0
4957,0.0
4958,0.4059999999999999
4959,0.262
4960,0.45999999999999996
4961,0.82
4962,0.0
4963,0.874
4964,0.0
4965,0.478
4966,0.0
4967,0.0
4968,0.29799999999999993
4969,0.0
4970,0.2799999999999999
4971,0.856
4972,0.478
4973,0.0
4974,0.0
4975,0.478
4976,0.0
4977,0.0
4978,0.874
4979,0.31599999999999995
4980,0.0
4981,0.0
4982,0.802
4983,0.0
4984,0.0
4985,0.748
4986,0.766
4987,0.874
4988,0.838
4989,0.45999999999999996
4990,0.82
4991,0.2799999999999999
4992,0.0
4993,0.0
4994,0.82
4995,0.0
4996,0.748
4997,0.0
4998,0.0
4999,0.838
5000,0.0
5001,0.0
5002,0.3879999999999999
5003,0.22599999999999998
5004,0.0
5005,0.18999999999999995
5006,0.0
5007,0.17199999999999993
5008,0.0
5009,0.0
5010,0.0
5011,0.0
5012,0.874
5013,0.748
5014,0.856
5015,0.6759999999999999
5016,0.0
5017,0.262
5018,0.45999999999999996
5019,0.838
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,0.748
5025,0.17199999999999993
5026,0.31599999999999995
5027,0.22599999999999998
5028,0.0
5029,0.6579999999999999
5030,0.6579999999999999
5031,0.694
5032,0.0
5033,0.0
5034,0.82
5035,0.856
5036,0.0
5037,0.0
5038,0.0
5039,0.802
5040,0.20799999999999996
5041,0.37
5042,0.0
5043,0.0
5044,0.82
5045,0.622
5046,0.22599999999999998
5047,0.0
5048,0.694
5049,0.856
5050,0.09999999999999998
5051,0.45999999999999996
5052,0.0
5053,0.55
5054,0.45999999999999996
5055,0.0
5056,0.838
5057,0.5680000000000001
5058,0.0
5059,0.2799999999999999
5060,0.0
5061,0.0
5062,0.0
5063,0.6399999999999999
5064,0.874
5065,0.784
5066,0.31599999999999995
5067,0.0
5068,0.802
5069,0.874
5070,0.748
5071,0.244
5072,0.0
5073,0.5680000000000001
5074,0.0
5075,0.5680000000000001
5076,0.0
5077,0.0
5078,0.0
5079,0.784
5080,0.0
5081,0.0
5082,0.6579999999999999
5083,0.6759999999999999
5084,0.31599999999999995
5085,0.0
5086,0.45999999999999996
5087,0.0
5088,0.17199999999999993
5089,0.694
5090,0.82
5091,0.45999999999999996
5092,0.874
5093,0.18999999999999995
5094,0.0
5095,0.622
5096,0.0
5097,0.694
5098,0.0
5099,0.0
5100,0.0
5101,0.0
5102,0.22599999999999998
5103,0.33399999999999996
5104,0.0
5105,0.0
5106,0.31599999999999995
5107,0.0
5108,0.478
5109,0.0
5110,0.712
5111,0.0
5112,0.37
5113,0.712
5114,0.748
5115,0.0
5116,0.45999999999999996
5117,0.622
5118,0.44199999999999995
5119,0.20799999999999996
5120,0.0
5121,0.20799999999999996
5122,0.17199999999999993
5123,0.0
5124,0.874
5125,0.0
5126,0.0
5127,0.4059999999999999
5128,0.856
5129,0.622
5130,0.82
5131,0.0
5132,0.0
5133,0.802
5134,0.0
5135,0.6399999999999999
5136,0.0
5137,0.838
5138,0.694
5139,0.802
5140,0.712
5141,0.0
5142,0.0
5143,0.37
5144,0.802
5145,0.0
5146,0.0
5147,0.622
5148,0.0
5149,0.82
5150,0.0
5151,0.0
5152,0.55
5153,0.586
5154,0.0
5155,0.856
5156,0.55
5157,0.0
5158,0.0
5159,0.55
5160,0.0
5161,0.22599999999999998
5162,0.0
5163,0.0
5164,0.856
5165,0.0
5166,0.18999999999999995
5167,0.18999999999999995
5168,0.514
5169,0.586
5170,0.118
5171,0.0
5172,0.42399999999999993
5173,0.0
5174,0.0
5175,0.244
5176,0.0
5177,0.37
5178,0.0
5179,0.856
5180,0.0
5181,0.0
5182,0.6399999999999999
5183,0.0
5184,0.5680000000000001
5185,0.15400000000000003
5186,0.33399999999999996
5187,0.0
5188,0.31599999999999995
5189,0.874
5190,0.0
5191,0.42399999999999993
5192,0.0
5193,0.82
5194,0.6579999999999999
5195,0.42399999999999993
5196,0.586
5197,0.29799999999999993
5198,0.0
5199,0.42399999999999993
5200,0.478
5201,0.0
5202,0.4959999999999999
5203,0.5680000000000001
5204,0.0
5205,0.0
5206,0.0
5207,0.514
5208,0.0
5209,0.0
5210,0.6579999999999999
5211,0.0
5212,0.352
5213,0.6399999999999999
5214,0.44199999999999995
5215,0.0
5216,0.6399999999999999
5217,0.856
5218,0.766
5219,0.856
5220,0.0
5221,0.0
5222,0.0
5223,0.17199999999999993
5224,0.0
5225,0.33399999999999996
5226,0.874
5227,0.514
5228,0.802
5229,0.0
5230,0.37
5231,0.31599999999999995
5232,0.802
5233,0.0
5234,0.0
5235,0.0
5236,0.874
5237,0.0
5238,0.0
5239,0.33399999999999996
5240,0.0
5241,0.0
5242,0.33399999999999996
5243,0.514
5244,0.0
5245,0.136
5246,0.45999999999999996
5247,0.0
5248,0.244
5249,0.838
5250,0.6399999999999999
5251,0.0
5252,0.838
5253,0.766
5254,0.0
5255,0.712
5256,0.73
5257,0.784
5258,0.586
5259,0.15400000000000003
5260,0.0
5261,0.2799999999999999
5262,0.6759999999999999
5263,0.6399999999999999
5264,0.874
5265,0.0
5266,0.0
5267,0.42399999999999993
5268,0.874
5269,0.0
5270,0.73
5271,0.55
5272,0.0
5273,0.0
5274,0.0
5275,0.6399999999999999
5276,0.0
5277,0.0
5278,0.856
5279,0.802
5280,0.73
5281,0.0
5282,0.262
5283,0.784
5284,0.73
5285,0.0
5286,0.0
5287,0.784
5288,0.622
5289,0.15400000000000003
5290,0.748
5291,0.766
5292,0.82
5293,0.856
5294,0.33399999999999996
5295,0.856
5296,0.802
5297,0.244
5298,0.31599999999999995
5299,0.82
5300,0.712
5301,0.0
5302,0.6399999999999999
5303,0.0
5304,0.856
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.73
5310,0.6399999999999999
5311,0.478
5312,0.0
5313,0.712
5314,0.856
5315,0.748
5316,0.136
5317,0.856
5318,0.0
5319,0.262
5320,0.6759999999999999
5321,0.82
5322,0.0
5323,0.0
5324,0.838
5325,0.0
5326,0.0
5327,0.856
5328,0.0
5329,0.6399999999999999
5330,0.18999999999999995
5331,0.856
5332,0.244
5333,0.0
5334,0.0
5335,0.42399999999999993
5336,0.0
5337,0.0
5338,0.0
5339,0.604
5340,0.0
5341,0.0
5342,0.0
5343,0.802
5344,0.0
5345,0.0
5346,0.802
5347,0.874
5348,0.15400000000000003
5349,0.586
5350,0.856
5351,0.0
5352,0.82
5353,0.4959999999999999
5354,0.244
5355,0.6759999999999999
5356,0.0
5357,0.0
5358,0.0
5359,0.748
5360,0.802
5361,0.0
5362,0.0
5363,0.0
5364,0.766
5365,0.838
5366,0.874
5367,0.0
5368,0.6579999999999999
5369,0.856
5370,0.4059999999999999
5371,0.0
5372,0.29799999999999993
5373,0.31599999999999995
5374,0.0
5375,0.6579999999999999
5376,0.0
5377,0.0
5378,0.0
5379,0.55
5380,0.586
5381,0.0
5382,0.0
5383,0.0
5384,0.838
5385,0.0
5386,0.0
5387,0.118
5388,0.0
5389,0.694
5390,0.15400000000000003
5391,0.0
5392,0.838
5393,0.44199999999999995
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,0.586
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.31599999999999995
5405,0.0
5406,0.0
5407,0.712
5408,0.0
5409,0.0
5410,0.874
5411,0.20799999999999996
5412,0.6579999999999999
5413,0.712
5414,0.856
5415,0.694
5416,0.532
5417,0.55
5418,0.0
5419,0.784
5420,0.6399999999999999
5421,0.0
5422,0.118
5423,0.29799999999999993
5424,0.0
5425,0.73
5426,0.0
5427,0.0
5428,0.18999999999999995
5429,0.15400000000000003
5430,0.0
5431,0.694
5432,0.856
5433,0.0
5434,0.0
5435,0.0
5436,0.3879999999999999
5437,0.0
5438,0.0
5439,0.73
5440,0.82
5441,0.0
5442,0.0
5443,0.73
5444,0.766
5445,0.20799999999999996
5446,0.0
5447,0.802
5448,0.2799999999999999
5449,0.0
5450,0.586
5451,0.0
5452,0.0
5453,0.712
5454,0.0
5455,0.0
5456,0.0
5457,0.856
5458,0.6579999999999999
5459,0.6399999999999999
5460,0.352
5461,0.838
5462,0.0
5463,0.118
5464,0.0
5465,0.2799999999999999
5466,0.0
5467,0.244
5468,0.55
5469,0.0
5470,0.694
5471,0.0
5472,0.0
5473,0.586
5474,0.856
5475,0.0
5476,0.0
5477,0.136
5478,0.712
5479,0.29799999999999993
5480,0.784
5481,0.0
5482,0.352
5483,0.5680000000000001
5484,0.0
5485,0.784
5486,0.0
5487,0.5680000000000001
5488,0.6399999999999999
5489,0.0
5490,0.0
5491,0.856
5492,0.82
5493,0.0
5494,0.0
5495,0.838
5496,0.44199999999999995
5497,0.0
5498,0.694
5499,0.0
5500,0.0
5501,0.0
5502,0.0
5503,0.478
5504,0.0
5505,0.0
5506,0.0
5507,0.874
5508,0.22599999999999998
5509,0.0
5510,0.0
5511,0.0
5512,0.0
5513,0.856
5514,0.0
5515,0.802
5516,0.5680000000000001
5517,0.838
5518,0.622
5519,0.352
5520,0.874
5521,0.4959999999999999
5522,0.694
5523,0.712
5524,0.0
5525,0.6399999999999999
5526,0.0
5527,0.0
5528,0.604
5529,0.0
5530,0.37
5531,0.45999999999999996
5532,0.0
5533,0.766
5534,0.37
5535,0.0
5536,0.0
5537,0.0
5538,0.20799999999999996
5539,0.838
5540,0.0
5541,0.0
5542,0.31599999999999995
5543,0.0
5544,0.0
5545,0.0
5546,0.15400000000000003
5547,0.0
5548,0.0
5549,0.874
5550,0.118
5551,0.0
5552,0.586
5553,0.0
5554,0.0
5555,0.352
5556,0.622
5557,0.18999999999999995
5558,0.856
5559,0.118
5560,0.766
5561,0.0
5562,0.0
5563,0.856
5564,0.6759999999999999
5565,0.0
5566,0.0
5567,0.586
5568,0.0
5569,0.622
5570,0.0
5571,0.694
5572,0.09999999999999998
5573,0.802
5574,0.0
5575,0.0
5576,0.0
5577,0.0
5578,0.478
5579,0.33399999999999996
5580,0.0
5581,0.352
5582,0.802
5583,0.712
5584,0.856
5585,0.5680000000000001
5586,0.6579999999999999
5587,0.604
5588,0.514
5589,0.856
5590,0.0
5591,0.532
5592,0.15400000000000003
5593,0.0
5594,0.4059999999999999
5595,0.0
5596,0.0
5597,0.532
5598,0.0
5599,0.0
5600,0.838
5601,0.0
5602,0.244
5603,0.694
5604,0.0
5605,0.118
5606,0.29799999999999993
5607,0.0
5608,0.0
5609,0.0
5610,0.766
5611,0.0
5612,0.748
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.784
5618,0.0
5619,0.136
5620,0.136
5621,0.0
5622,0.0
5623,0.4959999999999999
5624,0.0
5625,0.0
5626,0.0
5627,0.0
5628,0.874
5629,0.0
5630,0.748
5631,0.73
5632,0.09999999999999998
5633,0.0
5634,0.874
5635,0.0
5636,0.4959999999999999
5637,0.856
5638,0.118
5639,0.44199999999999995
5640,0.37
5641,0.33399999999999996
5642,0.514
5643,0.4959999999999999
5644,0.0
5645,0.0
5646,0.0
5647,0.136
5648,0.0
5649,0.478
5650,0.784
5651,0.0
5652,0.0
5653,0.838
5654,0.244
5655,0.0
5656,0.0
5657,0.874
5658,0.0
5659,0.0
5660,0.5680000000000001
5661,0.0
5662,0.0
5663,0.0
5664,0.31599999999999995
5665,0.766
5666,0.874
5667,0.0
5668,0.802
5669,0.0
5670,0.784
5671,0.0
5672,0.4059999999999999
5673,0.2799999999999999
5674,0.0
5675,0.5680000000000001
5676,0.586
5677,0.0
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,0.18999999999999995
5683,0.0
5684,0.0
5685,0.0
5686,0.82
5687,0.766
5688,0.0
5689,0.784
5690,0.838
5691,0.0
5692,0.856
5693,0.82
5694,0.0
5695,0.802
5696,0.586
5697,0.0
5698,0.0
5699,0.33399999999999996
5700,0.0
5701,0.748
5702,0.0
5703,0.33399999999999996
5704,0.0
5705,0.0
5706,0.82
5707,0.73
5708,0.262
5709,0.784
5710,0.0
5711,0.352
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.44199999999999995
5717,0.0
5718,0.0
5719,0.0
5720,0.4059999999999999
5721,0.0
5722,0.73
5723,0.0
5724,0.0
5725,0.0
5726,0.82
5727,0.0
5728,0.874
5729,0.0
5730,0.838
5731,0.6579999999999999
5732,0.31599999999999995
5733,0.622
5734,0.0
5735,0.694
5736,0.0
5737,0.874
5738,0.0
5739,0.45999999999999996
5740,0.17199999999999993
5741,0.0
5742,0.514
5743,0.856
5744,0.748
5745,0.6399999999999999
5746,0.45999999999999996
5747,0.712
5748,0.622
5749,0.0
5750,0.856
5751,0.0
5752,0.0
5753,0.0
5754,0.136
5755,0.0
5756,0.0
5757,0.532
5758,0.136
5759,0.22599999999999998
5760,0.0
5761,0.0
5762,0.262
5763,0.45999999999999996
5764,0.136
5765,0.5680000000000001
5766,0.6399999999999999
5767,0.0
5768,0.20799999999999996
5769,0.748
5770,0.874
5771,0.5680000000000001
5772,0.0
5773,0.0
5774,0.0
5775,0.532
5776,0.0
5777,0.0
5778,0.0
5779,0.0
5780,0.0
5781,0.874
5782,0.5680000000000001
5783,0.0
5784,0.0
5785,0.0
5786,0.29799999999999993
5787,0.838
5788,0.0
5789,0.586
5790,0.0
5791,0.784
5792,0.0
5793,0.0
5794,0.4959999999999999
5795,0.0
5796,0.874
5797,0.784
5798,0.15400000000000003
5799,0.622
5800,0.0
5801,0.5680000000000001
5802,0.0
5803,0.0
5804,0.856
5805,0.45999999999999996
5806,0.0
5807,0.604
5808,0.802
5809,0.0
5810,0.09999999999999998
5811,0.0
5812,0.0
5813,0.838
5814,0.0
5815,0.0
5816,0.45999999999999996
5817,0.514
5818,0.802
5819,0.0
5820,0.0
5821,0.0
5822,0.6399999999999999
5823,0.748
5824,0.856
5825,0.0
5826,0.0
5827,0.0
5828,0.0
5829,0.856
5830,0.532
5831,0.42399999999999993
5832,0.0
5833,0.0
5834,0.33399999999999996
5835,0.766
5836,0.6399999999999999
5837,0.0
5838,0.0
5839,0.0
5840,0.874
5841,0.748
5842,0.0
5843,0.45999999999999996
5844,0.17199999999999993
5845,0.0
5846,0.244
5847,0.838
5848,0.0
5849,0.0
5850,0.0
5851,0.0
5852,0.2799999999999999
5853,0.0
5854,0.55
5855,0.766
5856,0.0
5857,0.0
5858,0.586
5859,0.0
5860,0.784
5861,0.712
5862,0.856
5863,0.874
5864,0.0
5865,0.0
5866,0.0
5867,0.766
5868,0.856
5869,0.0
5870,0.29799999999999993
5871,0.0
5872,0.0
5873,0.0
5874,0.0
5875,0.0
5876,0.262
5877,0.0
5878,0.4059999999999999
5879,0.82
5880,0.4959999999999999
5881,0.766
5882,0.73
5883,0.0
5884,0.15400000000000003
5885,0.0
5886,0.20799999999999996
5887,0.0
5888,0.15400000000000003
5889,0.0
5890,0.6399999999999999
5891,0.262
5892,0.73
5893,0.0
5894,0.0
5895,0.0
5896,0.0
5897,0.29799999999999993
5898,0.0
5899,0.0
5900,0.0
5901,0.0
5902,0.09999999999999998
5903,0.802
5904,0.532
5905,0.118
5906,0.0
5907,0.6579999999999999
5908,0.874
5909,0.42399999999999993
5910,0.244
5911,0.352
5912,0.0
5913,0.0
5914,0.0
5915,0.4059999999999999
5916,0.0
5917,0.0
5918,0.0
5919,0.0
5920,0.0
5921,0.0
5922,0.0
5923,0.0
5924,0.0
5925,0.0
5926,0.6399999999999999
5927,0.0
5928,0.0
5929,0.0
5930,0.0
5931,0.784
5932,0.0
5933,0.352
5934,0.55
5935,0.0
5936,0.712
5937,0.478
5938,0.0
5939,0.352
5940,0.0
5941,0.0
5942,0.514
5943,0.82
5944,0.532
5945,0.784
5946,0.0
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5951,0.31599999999999995
5952,0.622
5953,0.748
5954,0.0
5955,0.0
5956,0.0
5957,0.0
5958,0.514
5959,0.42399999999999993
5960,0.838
5961,0.838
5962,0.604
5963,0.766
5964,0.15400000000000003
5965,0.586
5966,0.37
5967,0.0
5968,0.0
5969,0.0
5970,0.838
5971,0.0
5972,0.37
5973,0.586
5974,0.0
5975,0.0
5976,0.31599999999999995
5977,0.0
5978,0.6579999999999999
5979,0.0
5980,0.622
5981,0.0
5982,0.0
5983,0.0
5984,0.6759999999999999
5985,0.802
5986,0.33399999999999996
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.478
5992,0.0
5993,0.0
5994,0.0
5995,0.42399999999999993
5996,0.748
5997,0.09999999999999998
5998,0.0
5999,0.09999999999999998
6000,0.0
6001,0.0
6002,0.0
6003,0.0
6004,0.44199999999999995
6005,0.118
6006,0.0
6007,0.0
6008,0.0
6009,0.802
6010,0.874
6011,0.0
6012,0.0
6013,0.0
6014,0.22599999999999998
6015,0.712
6016,0.42399999999999993
6017,0.0
6018,0.0
6019,0.0
6020,0.0
6021,0.0
6022,0.0
6023,0.0
6024,0.514
6025,0.33399999999999996
6026,0.244
6027,0.0
6028,0.0
6029,0.15400000000000003
6030,0.09999999999999998
6031,0.0
6032,0.2799999999999999
6033,0.0
6034,0.42399999999999993
6035,0.0
6036,0.874
6037,0.2799999999999999
6038,0.0
6039,0.0
6040,0.55
6041,0.0
6042,0.20799999999999996
6043,0.0
6044,0.604
6045,0.73
6046,0.0
6047,0.0
6048,0.0
6049,0.45999999999999996
6050,0.262
6051,0.874
6052,0.0
6053,0.0
6054,0.0
6055,0.0
6056,0.17199999999999993
6057,0.33399999999999996
6058,0.856
6059,0.18999999999999995
6060,0.0
6061,0.622
6062,0.0
6063,0.0
6064,0.748
6065,0.748
6066,0.5680000000000001
6067,0.874
6068,0.784
6069,0.0
6070,0.37
6071,0.586
6072,0.73
6073,0.0
6074,0.0
6075,0.838
6076,0.586
6077,0.73
6078,0.586
6079,0.0
6080,0.874
6081,0.0
6082,0.0
6083,0.0
6084,0.0
6085,0.0
6086,0.532
6087,0.0
6088,0.0
6089,0.622
6090,0.118
6091,0.3879999999999999
6092,0.748
6093,0.0
6094,0.262
6095,0.0
6096,0.0
6097,0.0
6098,0.0
6099,0.0
6100,0.0
6101,0.18999999999999995
6102,0.0
6103,0.0
6104,0.0
6105,0.0
6106,0.09999999999999998
6107,0.0
6108,0.0
6109,0.0
6110,0.6579999999999999
6111,0.31599999999999995
6112,0.0
6113,0.0
6114,0.0
6115,0.694
6116,0.0
6117,0.0
6118,0.0
6119,0.874
6120,0.55
6121,0.0
6122,0.6759999999999999
6123,0.622
6124,0.0
6125,0.0
6126,0.0
6127,0.15400000000000003
6128,0.838
6129,0.0
6130,0.2799999999999999
6131,0.748
6132,0.15400000000000003
6133,0.33399999999999996
6134,0.0
6135,0.0
6136,0.0
6137,0.45999999999999996
6138,0.0
6139,0.15400000000000003
6140,0.0
6141,0.0
6142,0.0
6143,0.0
6144,0.712
6145,0.0
6146,0.622
6147,0.0
6148,0.55
6149,0.262
6150,0.802
6151,0.0
6152,0.0
6153,0.0
6154,0.0
6155,0.118
6156,0.0
6157,0.0
6158,0.0
6159,0.532
6160,0.73
6161,0.532
6162,0.6759999999999999
6163,0.766
6164,0.784
6165,0.0
6166,0.802
6167,0.694
6168,0.802
6169,0.694
6170,0.15400000000000003
6171,0.0
6172,0.0
6173,0.604
6174,0.874
6175,0.0
6176,0.0
6177,0.874
6178,0.20799999999999996
6179,0.6579999999999999
6180,0.0
6181,0.0
6182,0.82
6183,0.0
6184,0.802
6185,0.0
6186,0.0
6187,0.874
6188,0.0
6189,0.0
6190,0.0
6191,0.0
6192,0.2799999999999999
6193,0.55
6194,0.838
6195,0.82
6196,0.0
6197,0.0
6198,0.0
6199,0.09999999999999998
6200,0.784
6201,0.0
6202,0.0
6203,0.586
6204,0.712
6205,0.3879999999999999
6206,0.802
6207,0.6399999999999999
6208,0.802
6209,0.0
6210,0.33399999999999996
6211,0.622
6212,0.0
6213,0.712
6214,0.514
6215,0.856
6216,0.09999999999999998
6217,0.0
6218,0.0
6219,0.802
6220,0.0
6221,0.748
6222,0.748
6223,0.6399999999999999
6224,0.0
6225,0.82
6226,0.748
6227,0.712
6228,0.0
6229,0.838
6230,0.784
6231,0.0
6232,0.0
6233,0.874
6234,0.17199999999999993
6235,0.55
6236,0.37
6237,0.0
6238,0.784
6239,0.802
6240,0.0
6241,0.604
6242,0.784
6243,0.20799999999999996
6244,0.262
6245,0.0
6246,0.0
6247,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.4059999999999999
6252,0.0
6253,0.0
6254,0.6399999999999999
6255,0.44199999999999995
6256,0.33399999999999996
6257,0.712
6258,0.478
6259,0.0
6260,0.784
6261,0.0
6262,0.0
6263,0.55
6264,0.0
6265,0.73
6266,0.31599999999999995
6267,0.0
6268,0.604
6269,0.0
6270,0.0
6271,0.73
6272,0.0
6273,0.0
6274,0.82
6275,0.766
6276,0.6579999999999999
6277,0.0
6278,0.766
6279,0.0
6280,0.694
6281,0.4059999999999999
6282,0.0
6283,0.856
6284,0.0
6285,0.0
6286,0.0
6287,0.838
6288,0.31599999999999995
6289,0.856
6290,0.0
6291,0.6759999999999999
6292,0.0
6293,0.0
6294,0.6759999999999999
6295,0.0
6296,0.0
6297,0.6579999999999999
6298,0.0
6299,0.0
6300,0.0
6301,0.82
6302,0.0
6303,0.0
6304,0.0
6305,0.352
6306,0.42399999999999993
6307,0.0
6308,0.712
6309,0.604
6310,0.586
6311,0.82
6312,0.748
6313,0.0
6314,0.4959999999999999
6315,0.09999999999999998
6316,0.622
6317,0.0
6318,0.0
6319,0.6579999999999999
6320,0.0
6321,0.802
6322,0.42399999999999993
6323,0.0
6324,0.0
6325,0.0
6326,0.6579999999999999
6327,0.09999999999999998
6328,0.622
6329,0.0
6330,0.0
6331,0.874
6332,0.244
6333,0.0
6334,0.0
6335,0.118
6336,0.73
6337,0.0
6338,0.0
6339,0.42399999999999993
6340,0.766
6341,0.5680000000000001
6342,0.0
6343,0.0
6344,0.45999999999999996
6345,0.874
6346,0.262
6347,0.82
6348,0.766
6349,0.0
6350,0.6579999999999999
6351,0.802
6352,0.0
6353,0.694
6354,0.0
6355,0.766
6356,0.82
6357,0.856
6358,0.0
6359,0.17199999999999993
6360,0.0
6361,0.0
6362,0.4959999999999999
6363,0.874
6364,0.0
6365,0.694
6366,0.73
6367,0.802
6368,0.838
6369,0.55
6370,0.4059999999999999
6371,0.6759999999999999
6372,0.44199999999999995
6373,0.262
6374,0.6759999999999999
6375,0.802
6376,0.0
6377,0.0
6378,0.0
6379,0.748
6380,0.22599999999999998
6381,0.29799999999999993
6382,0.0
6383,0.0
6384,0.0
6385,0.802
6386,0.802
6387,0.0
6388,0.874
6389,0.0
6390,0.0
6391,0.766
6392,0.838
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.73
6398,0.0
6399,0.712
6400,0.748
6401,0.0
6402,0.532
6403,0.694
6404,0.712
6405,0.532
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.712
6413,0.37
6414,0.82
6415,0.244
6416,0.712
6417,0.0
6418,0.0
6419,0.712
6420,0.802
6421,0.784
6422,0.0
6423,0.09999999999999998
6424,0.82
6425,0.838
6426,0.2799999999999999
6427,0.5680000000000001
6428,0.0
6429,0.22599999999999998
6430,0.784
6431,0.73
6432,0.0
6433,0.0
6434,0.532
6435,0.82
6436,0.31599999999999995
6437,0.712
6438,0.0
6439,0.0
6440,0.0
6441,0.29799999999999993
6442,0.118
6443,0.5680000000000001
6444,0.0
6445,0.73
6446,0.29799999999999993
6447,0.0
6448,0.0
6449,0.0
6450,0.0
6451,0.748
6452,0.784
6453,0.0
6454,0.0
6455,0.17199999999999993
6456,0.0
6457,0.352
6458,0.748
6459,0.0
6460,0.0
6461,0.0
6462,0.784
6463,0.42399999999999993
6464,0.09999999999999998
6465,0.0
6466,0.478
6467,0.856
6468,0.0
6469,0.6399999999999999
6470,0.82
6471,0.45999999999999996
6472,0.73
6473,0.712
6474,0.532
6475,0.604
6476,0.5680000000000001
6477,0.0
6478,0.0
6479,0.0
6480,0.0
6481,0.0
6482,0.694
6483,0.44199999999999995
6484,0.82
